ID,Cluster,Age_Grp,Gender,ADC,Reg_Flv,Reg_Len,Reg_PrcComb,Reg_Barrel,Reg_Tar,HH_Inc,Mon_Allowance,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
"3,111",Clus 2,G 9,G 2,15,G 2,G 2,G 2,G 1,G 1,G 10,G 4,0,-1,-1,1,0,0,-1,0,1,-1,0,-1,0,1,0,0,0,0,-1,0,0,1,1,0,-1,-1,1,0,1,1,0,0
"3,112",Clus 3,G 6,G 1,15,G 1,G 2,G 1,G 2,G 1,G 9,G 4,1,1,0,0,-1,1,-1,1,-1,0,0,0,-1,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,-1,1,0,1,1,0
"3,113",Clus 4,G 10,G 2,15,G 1,G 1,G 1,G 1,G 4,G 1,G 3,0,-1,0,1,0,0,0,0,1,0,-1,0,0,1,0,0,1,0,-1,0,1,0,0,-1,-1,-1,0,0,1,0,0,-1
"3,114",Clus 2,G 6,G 2,10,G 1,G 1,G 1,G 3,G 3,G 10,G 10,-1,-1,0,1,-1,0,-1,0,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,1,0,0,0,1,1,1,-1,1,0
"3,115",Clus 5,G 9,G 2,30,G 2,G 2,G 2,G 1,G 1,G 8,G 11,0,-1,0,0,-1,0,-1,0,1,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,1,1,1,0,-1
"3,116",Clus 3,G 5,G 1,1,G 1,G 1,G 1,G 1,G 3,G 4,G 2,0,0,0,0,-1,0,0,1,0,1,0,0,-1,-1,0,-1,0,-1,-1,0,-1,0,1,-1,1,1,0,1,-1,1,1,0
"3,117",Clus 4,G 8,G 2,15,G 2,G 1,G 1,G 1,G 4,G 7,G 2,-1,-1,0,1,-1,-1,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,0,0,1,-1,-1,-1,1,0,1,0,-1,-1
"3,119",Clus 1,G 5,G 2,30,G 1,G 1,G 1,G 1,G 4,G 5,G 5,-1,-1,0,0,-1,0,-1,-1,1,0,0,-1,1,1,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,-1,1,-1
"3,120",Clus 5,G 10,G 2,5,G 2,G 1,G 2,G 1,G 3,G 5,G 2,0,-1,0,1,-1,0,0,0,1,-1,0,-1,0,0,1,0,0,-1,-1,0,0,0,1,0,0,0,1,0,1,1,0,-1
"3,121",Clus 1,G 5,G 2,15,G 1,G 1,G 1,G 1,G 2,G 7,G 4,-1,-1,0,-1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,-1,-1,1,0,1,0,0,-1,0,0,0,1,-1
"3,123",Clus 3,G 5,G 2,20,G 1,G 2,G 1,G 1,G 3,G 2,G 3,1,-1,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,1,1,1,1,-1
"3,124",Clus 5,G 9,G 2,18,G 2,G 1,G 1,G 1,G 1,G 2,G 1,-1,-1,0,1,-1,0,0,1,1,1,0,0,-1,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,-1
"3,125",Clus 4,G 9,G 2,20,G 2,G 1,G 2,G 1,G 4,G 4,G 5,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,1,1,1,0,-1
"3,127",Clus 3,G 6,G 1,10,G 1,G 2,G 1,G 2,G 1,G 9,G 3,1,1,0,0,-1,0,-1,1,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,-1,-1,0,1,-1,1,1,1
"3,128",Clus 4,G 9,G 2,20,G 2,G 2,G 2,G 1,G 1,G 6,G 4,0,-1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,1,1,1,0,0
"3,131",Clus 1,G 6,G 1,14,G 1,G 1,G 1,G 1,G 4,G 6,G 5,-1,-1,0,1,-1,0,0,-1,1,0,0,0,0,1,1,0,0,0,-1,0,0,0,1,0,0,-1,1,-1,1,-1,0,-1
"3,132",Clus 1,G 3,G 1,7,G 1,G 1,G 1,G 1,G 2,G 4,G 6,-1,-1,0,1,0,0,0,1,1,0,-1,0,0,0,0,-1,0,-1,-1,0,-1,-1,0,1,1,1,0,1,1,1,0,-1
"3,133",Clus 4,G 7,G 1,20,G 2,G 1,G 2,G 1,G 2,G 10,G 8,-1,0,0,1,-1,0,-1,0,1,0,0,0,-1,1,0,0,0,-1,-1,1,1,0,0,-1,-1,-1,0,0,1,1,0,0
"3,135",Clus 4,G 5,G 1,10,G 2,G 1,G 1,G 1,G 2,G 4,G 4,0,-1,0,1,-1,1,0,1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,1,1,0,-1,-1,0,1,0,1,-1,-1
"3,136",Clus 4,G 10,G 2,15,G 2,G 1,G 2,G 1,G 2,G 9,G 5,0,0,0,-1,0,0,0,1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,0,1,1,0,0,0,1,1,0,1,0,-1
"3,137",Clus 2,G 5,G 2,10,G 1,G 1,G 1,G 1,G 1,G 3,G 3,-1,-1,0,0,-1,0,-1,1,1,-1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,1,-1
"3,138",Clus 4,G 7,G 2,12,G 2,G 1,G 1,G 1,G 4,G 12,G 5,0,0,0,1,-1,1,-1,0,1,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1,0,0,-1,-1
"3,139",Clus 1,G 6,G 1,20,G 1,G 2,G 1,G 2,G 1,G 4,G 3,1,0,0,1,-1,1,1,0,0,0,-1,1,-1,-1,0,1,0,-1,0,0,0,0,1,0,-1,-1,0,0,1,1,1,0
"3,140",Clus 3,G 8,G 2,15,G 2,G 2,G 2,G 1,G 1,G 9,G 7,0,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,-1,0,0,0,1,1,-1,-1,0,1,0,1,-1,-1
"3,141",Clus 2,G 6,G 2,20,G 2,G 1,G 2,G 1,G 1,G 6,G 10,0,0,0,0,-1,0,1,0,1,1,-1,-1,-1,0,0,0,0,0,-1,0,0,1,1,-1,-1,-1,1,1,1,1,0,-1
"3,142",Clus 5,G 8,G 2,10,G 1,G 2,G 2,G 1,G 1,G 4,G 2,0,0,-1,-1,-1,0,0,1,1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,-1,0,1,1,1,1,-1
"3,143",Clus 4,G 10,G 2,10,G 2,G 2,G 2,G 1,G 1,G 2,G 4,0,0,0,0,0,0,0,1,1,1,-1,0,-1,0,0,0,0,0,-1,0,0,1,1,0,-1,-1,0,0,0,1,0,-1
"3,144",Clus 3,G 6,G 1,3,G 1,G 2,G 1,G 2,G 2,G 4,G 1,0,-1,-1,0,-1,0,1,0,1,0,-1,1,-1,-1,0,0,-1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0
"3,146",Clus 3,G 6,G 1,5,G 1,G 2,G 1,G 2,G 1,G 1,G 1,0,0,-1,0,0,0,-1,1,0,0,-1,1,-1,-1,0,0,0,-1,0,0,0,-1,1,0,0,-1,1,1,0,0,1,0
"3,147",Clus 5,G 6,G 2,20,G 1,G 1,G 2,G 1,G 4,G 5,G 2,0,0,0,0,-1,0,0,1,1,1,-1,0,1,0,-1,-1,0,0,-1,0,0,0,1,0,-1,-1,0,1,0,1,1,-1
"3,149",Clus 1,G 5,G 1,5,G 1,G 2,G 1,G 2,G 1,G 5,G 4,0,0,0,1,-1,0,-1,1,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,-1,1,0,-1,-1,0,1,0,1,1,1
"3,150",Clus 2,G 7,G 2,6,G 2,G 2,G 2,G 1,G 1,G 12,G 5,0,0,0,1,0,1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,1,1,1,0,-1
"3,151",Clus 1,G 6,G 2,10,G 1,G 2,G 1,G 1,G 3,G 12,G 17,0,-1,0,0,-1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,-1,0,1,0,0,1,0
"3,152",Clus 3,G 9,G 2,4,G 2,G 1,G 2,G 1,G 1,G 3,G 3,-1,0,0,0,0,0,0,1,0,0,0,1,-1,-1,0,-1,-1,-1,0,0,0,1,1,0,-1,-1,1,1,0,0,-1,0
"3,154",Clus 5,G 10,G 2,10,G 2,G 1,G 2,G 1,G 3,G 9,G 11,0,0,0,1,0,1,0,1,0,0,-1,0,0,-1,0,0,0,0,-1,0,-1,0,1,1,-1,-1,0,0,0,1,-1,-1
"3,155",Clus 5,G 6,G 1,20,G 1,G 1,G 1,G 1,G 2,G 5,G 6,0,0,0,0,-1,-1,1,0,1,1,0,1,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,1,0,0,1,-1
"3,156",Clus 3,G 9,G 2,18,G 2,G 2,G 2,G 1,G 2,G 10,G 4,0,-1,0,1,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,1,0,0,0,-1
"3,159",Clus 1,G 4,G 1,20,G 1,G 1,G 1,G 1,G 3,G 4,G 2,0,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,0,0,1,0
"3,160",Clus 1,G 6,G 1,15,G 2,G 1,G 1,G 1,G 4,G 6,G 2,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,-1,0,-1,-1,-1,0,0,1,0,0,1,1,1,0,0,1,-1
"3,161",Clus 4,G 8,G 1,15,G 2,G 1,G 1,G 1,G 4,G 2,G 5,0,0,0,0,0,1,-1,0,1,1,-1,0,0,0,0,0,0,-1,-1,0,0,1,1,0,-1,-1,0,0,0,0,-1,-1
"3,162",Clus 4,G 8,G 1,15,G 2,G 1,G 2,G 1,G 3,G 1,G 1,-1,-1,0,1,0,0,0,1,-1,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,-1,0,1,0,1,-1,0
"3,163",Clus 4,G 10,G 1,4,G 2,G 2,G 2,G 1,G 1,G 7,G 3,0,0,0,0,0,0,0,1,-1,0,0,1,-1,0,0,-1,-1,-1,0,0,0,0,1,0,-1,-1,0,1,0,0,-1,-1
"3,164",Clus 3,G 9,G 2,15,G 2,G 2,G 2,G 1,G 2,G 1,G 3,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,0,-1,-1,0,1,0,1,-1,-1
"3,165",Clus 1,G 9,G 2,40,G 2,G 2,G 2,G 1,G 1,G 2,G 6,0,-1,0,1,-1,-1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,0,1,0,-1
"3,167",Clus 1,G 5,G 1,20,G 1,G 1,G 2,G 1,G 3,G 2,G 2,0,0,0,0,0,0,1,0,1,0,-1,0,-1,0,0,-1,0,-1,-1,0,0,0,1,0,1,1,0,1,0,1,1,-1
"3,168",Clus 1,G 5,G 2,10,G 1,G 1,G 1,G 1,G 2,G 2,G 5,-1,-1,-1,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,1,1,1,1,-1
"3,169",Clus 4,G 8,G 1,20,G 2,G 2,G 2,G 1,G 1,G 4,G 2,1,0,-1,0,-1,0,0,1,0,0,-1,0,-1,1,0,0,-1,-1,-1,0,0,-1,1,-1,0,1,0,1,1,1,1,-1
"3,170",Clus 3,G 6,G 1,10,G 1,G 1,G 1,G 1,G 2,G 6,G 2,0,-1,-1,0,-1,0,0,1,-1,0,-1,0,-1,0,0,0,0,-1,0,-1,0,-1,1,0,0,1,0,0,0,1,1,0
"3,172",Clus 4,G 6,G 2,20,G 2,G 1,G 1,G 1,G 4,G 1,G 3,0,-1,0,0,-1,0,0,0,1,0,-1,-1,0,1,0,0,0,0,-1,0,1,1,1,1,-1,-1,0,0,1,0,-1,-1
"3,175",Clus 4,G 7,G 2,10,G 2,G 1,G 2,G 1,G 3,G 3,G 2,0,-1,-1,0,1,-1,0,0,1,0,-1,0,0,1,0,0,0,0,-1,-1,1,-1,1,0,0,0,0,-1,1,0,1,-1
"3,176",Clus 4,G 10,G 2,20,G 2,G 2,G 2,G 1,G 2,G 7,G 16,0,-1,0,1,0,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,-1,0,1,-1,0,0,-1,-1,1,1,0,1,-1,-1
"3,177",Clus 4,G 7,G 2,20,G 2,G 2,G 2,G 1,G 1,G 5,G 3,0,1,0,0,0,1,0,1,0,1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,-1,1,1,0,0,-1,0
"3,178",Clus 4,G 8,G 2,4,G 2,G 1,G 1,G 1,G 2,G 9,G 5,1,-1,-1,1,1,0,0,1,0,0,-1,0,0,1,0,0,0,0,-1,0,0,0,1,1,0,-1,1,1,0,1,0,-1
"3,179",Clus 1,G 6,G 1,15,G 1,G 2,G 2,G 1,G 1,G 4,G 2,0,-1,0,0,-1,1,0,1,0,0,1,0,-1,-1,-1,0,-1,-1,-1,0,0,-1,0,-1,0,0,0,0,0,0,1,1
"3,180",Clus 3,G 6,G 1,10,G 1,G 1,G 2,G 1,G 3,G 3,G 2,0,-1,0,0,0,-1,0,1,1,0,0,1,-1,0,-1,0,0,0,0,0,0,-1,0,-1,1,1,0,0,1,0,1,-1
"3,181",Clus 4,G 8,G 2,6,G 2,G 1,G 2,G 1,G 3,G 1,G 1,1,-1,0,0,-1,0,0,0,0,1,-1,0,0,0,0,0,-1,0,0,-1,1,-1,1,1,0,0,1,1,0,0,0,-1
"3,184",Clus 4,G 7,G 2,20,G 2,G 1,G 2,G 1,G 1,G 5,G 3,-1,-1,-1,0,-1,1,-1,0,0,0,-1,0,0,1,0,0,0,0,-1,0,1,0,0,1,-1,0,0,1,1,1,-1,-1
"3,186",Clus 1,G 4,G 1,15,G 1,G 2,G 1,G 3,G 1,G 11,G 15,0,0,-1,-1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,1,1,0,0,-1,0,1,0,0,-1,0,0,-1,0
"3,187",Clus 1,G 6,G 1,20,G 1,G 2,G 1,G 2,G 2,G 5,G 2,0,0,-1,1,0,1,0,0,0,-1,-1,0,0,1,0,0,-1,-1,0,0,0,0,1,0,-1,0,0,0,1,1,1,0
"3,188",Clus 1,G 6,G 2,15,G 2,G 2,G 2,G 1,G 1,G 7,G 3,-1,0,-1,0,0,0,-1,0,0,1,0,1,-1,0,-1,0,0,0,0,-1,0,-1,1,0,-1,-1,0,1,0,1,-1,-1
"3,189",Clus 2,G 6,G 2,20,G 1,G 1,G 1,G 1,G 4,G 2,G 5,0,-1,-1,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,-1,0,0,1,1,1,-1
"3,190",Clus 1,G 6,G 2,15,G 1,G 1,G 2,G 1,G 1,G 4,G 2,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,0,1,1,1,1,1,-1
"3,191",Clus 1,G 6,G 2,10,G 1,G 1,G 1,G 1,G 2,G 4,G 3,0,-1,0,-1,0,1,1,0,0,0,0,0,-1,-1,1,0,0,-1,-1,1,0,0,1,0,1,1,-1,0,1,1,1,-1
"3,192",Clus 3,G 5,G 1,3,G 1,G 1,G 2,G 1,G 1,G 3,G 2,1,0,-1,0,0,0,-1,0,1,1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,-1,1,-1,0,0,1,1,1,1,1,-1
"3,193",Clus 4,G 10,G 1,60,G 2,G 2,G 2,G 1,G 1,G 8,G 6,0,0,-1,1,0,0,-1,0,0,1,-1,0,-1,0,0,0,0,-1,0,-1,0,-1,1,0,-1,-1,1,1,1,1,0,-1
"3,197",Clus 1,G 4,G 1,20,G 1,G 1,G 1,G 1,G 2,G 7,G 4,0,0,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0
"3,198",Clus 1,G 6,G 1,10,G 1,G 2,G 1,G 2,G 1,G 1,G 2,1,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,-1,0,-1,0,0,1,0,1,0,0,0,1,1,1,-1
"3,199",Clus 4,G 10,G 1,20,G 2,G 2,G 2,G 1,G 2,G 1,G 2,1,0,-1,1,1,0,-1,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,0,-1,1,0,-1,-1,1,1,1,1,-1,-1
"3,200",Clus 3,G 5,G 1,20,G 1,G 1,G 1,G 1,G 1,G 3,G 13,1,1,-1,0,0,0,0,0,0,1,-1,0,-1,0,1,0,0,0,0,-1,-1,0,1,0,1,0,0,1,0,1,1,-1
"3,201",Clus 4,G 5,G 2,30,G 2,G 1,G 1,G 1,G 4,G 6,G 17,0,0,0,1,0,-1,1,-1,1,0,0,0,-1,0,0,0,0,1,-1,0,0,0,1,1,-1,-1,0,1,1,0,-1,-1
"3,202",Clus 2,G 6,G 2,20,G 2,G 1,G 1,G 1,G 4,G 2,G 5,0,0,-1,1,0,-1,0,-1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,1,-1,-1,-1
"3,204",Clus 5,G 6,G 1,15,G 1,G 1,G 1,G 1,G 3,G 2,G 2,-1,-1,-1,1,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,1,0,0,-1,0,1,1,1,1,-1
"3,206",Clus 5,G 6,G 2,20,G 1,G 2,G 1,G 2,G 1,G 4,G 4,1,0,0,0,0,-1,1,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,1,1,1,1,-1
"3,207",Clus 1,G 7,G 2,3,G 2,G 1,G 1,G 1,G 4,G 2,G 1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,1,0,1,0,0,-1,0,-1,0,0,0,-1,-1,1,0,0,0,0
"3,208",Clus 5,G 7,G 1,6,G 1,G 1,G 1,G 1,G 3,G 6,G 3,-1,0,-1,1,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,-1,-1,0,1,-1,0,0,0,1,1,1,1,-1
"3,209",Clus 1,G 5,G 2,40,G 1,G 1,G 1,G 1,G 3,G 4,G 3,-1,-1,0,0,0,1,0,-1,1,-1,0,-1,0,1,0,0,0,1,-1,0,-1,1,1,1,1,0,0,-1,1,-1,0,-1
"3,210",Clus 3,G 6,G 1,6,G 1,G 2,G 1,G 3,G 1,G 5,G 6,0,1,0,0,0,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,-1,1,-1,0,0,0,1,0,1,1,-1
"3,211",Clus 4,G 10,G 2,10,G 2,G 2,G 2,G 1,G 4,G 5,G 1,0,-1,0,0,0,0,0,0,1,1,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,-1
"3,212",Clus 3,G 6,G 1,15,G 1,G 2,G 2,G 1,G 2,G 10,G 2,0,-1,0,0,0,0,0,-1,1,1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,1,0,0,1,-1,1,1,0,0,-1
"3,215",Clus 2,G 9,G 2,25,G 2,G 1,G 2,G 1,G 4,G 6,G 3,0,0,0,0,0,0,0,-1,1,1,0,0,0,1,0,-1,1,0,-1,-1,0,0,1,0,-1,0,0,0,1,0,-1,-1
"3,216",Clus 4,G 10,G 2,5,G 2,G 1,G 2,G 1,G 1,G 4,G 3,0,-1,0,0,-1,-1,-1,1,0,1,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,1,1,-1,0
"3,217",Clus 5,G 8,G 2,15,G 2,G 1,G 2,G 1,G 2,G 7,G 5,0,-1,0,0,0,0,-1,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,-1
"3,219",Clus 4,G 8,G 2,25,G 2,G 1,G 2,G 1,G 4,G 6,G 5,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,0,0,0,0,0,1,0,1,0,-1,0,0,1,1,1,0,-1
"3,220",Clus 2,G 8,G 2,40,G 2,G 1,G 3,G 1,G 4,G 2,G 4,1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,0,0,1,0,-1,-1,0,-1,1,-1,0,-1
"3,222",Clus 3,G 6,G 1,15,G 1,G 2,G 1,G 2,G 1,G 6,G 2,0,-1,0,1,-1,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,-1,-1,1,1,0,1,1,-1
"3,223",Clus 1,G 6,G 2,20,G 1,G 1,G 1,G 3,G 3,G 2,G 3,0,-1,1,0,0,0,1,0,1,1,1,-1,0,0,-1,1,0,0,-1,-1,-1,0,0,1,0,0,-1,0,1,0,1,-1
"3,224",Clus 4,G 7,G 2,30,G 2,G 2,G 2,G 1,G 1,G 8,G 5,0,0,0,-1,1,0,0,1,0,1,-1,0,-1,0,-1,-1,0,0,-1,0,0,0,1,0,-1,-1,0,1,1,1,-1,-1
"3,225",Clus 4,G 6,G 2,10,G 2,G 1,G 2,G 1,G 1,G 13,G 1,0,-1,0,1,1,0,-1,-1,0,0,-1,0,0,1,0,-1,-1,0,0,0,0,1,1,-1,0,0,0,1,0,1,0,-1
"3,226",Clus 4,G 8,G 2,15,G 2,G 1,G 2,G 1,G 3,G 5,G 4,0,-1,-1,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,-1,-1,0,0,1,0,-1,-1,0,1,1,1,-1,-1
"3,227",Clus 3,G 6,G 1,5,G 1,G 2,G 2,G 1,G 1,G 13,G 1,0,0,0,0,0,0,-1,1,-1,1,0,-1,0,-1,0,0,0,-1,0,-1,0,0,1,0,0,0,0,1,1,1,1,-1
"3,228",Clus 3,G 6,G 2,7,G 1,G 2,G 1,G 2,G 1,G 8,G 4,-1,-1,1,0,1,0,-1,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,-1,0,1,0,1,1,-1
"3,229",Clus 5,G 6,G 2,15,G 2,G 2,G 2,G 1,G 4,G 1,G 1,0,-1,-1,0,-1,1,0,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,-1,0,0,1,0,0,0,0,1,0,1,0,-1
"3,230",Clus 1,G 6,G 2,30,G 1,G 1,G 2,G 1,G 1,G 8,G 4,0,-1,-1,0,-1,0,-1,0,0,1,-1,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,1,1,1,1,0,-1
"3,233",Clus 3,G 3,G 1,10,G 1,G 1,G 2,G 1,G 4,G 7,G 1,0,-1,-1,1,0,0,-1,1,0,0,-1,0,0,-1,-1,0,0,0,0,1,-1,0,1,0,0,0,0,1,1,1,1,-1
"3,236",Clus 1,G 6,G 1,10,G 1,G 1,G 1,G 1,G 4,G 7,G 2,0,0,0,0,-1,0,0,1,1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,1,0,0,1,1,1,0,1,1,0,0
"3,239",Clus 1,G 6,G 1,13,G 1,G 1,G 1,G 1,G 2,G 5,G 1,0,-1,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,-1,0,0,-1,0,0,1,1,0,0,-1,0,1,1,1,-1
"3,244",Clus 1,G 6,G 2,10,G 1,G 2,G 2,G 1,G 1,G 5,G 5,-1,0,1,0,0,1,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,1,1,-1
"3,246",Clus 4,G 10,G 2,15,G 2,G 2,G 2,G 1,G 1,G 3,G 4,-1,-1,-1,0,-1,0,0,1,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,1,0,-1,-1,1,1,1,1,0,-1
"3,247",Clus 5,G 6,G 2,15,G 1,G 2,G 2,G 1,G 1,G 2,G 4,1,-1,-1,1,0,0,-1,1,0,0,-1,0,-1,0,-1,0,0,1,-1,1,1,0,0,-1,0,0,0,1,0,1,1,-1
"3,248",Clus 4,G 7,G 1,20,G 2,G 1,G 2,G 1,G 2,G 6,G 1,0,-1,-1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,-1,-1,0,1,0,1,-1,0,-1,1,1,1,1,1,-1
"3,249",Clus 1,G 4,G 1,10,G 1,G 2,G 1,G 1,G 3,G 5,G 3,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-1,0,-1,1,0,-1,0,1,0,0,0
"3,250",Clus 4,G 7,G 2,40,G 2,G 1,G 2,G 1,G 1,G 6,G 1,-1,-1,0,1,0,0,-1,0,1,0,-1,1,0,0,0,0,0,1,-1,0,1,0,1,0,-1,0,1,1,0,1,0,-1
"3,251",Clus 3,G 6,G 1,4,G 1,G 2,G 1,G 1,G 3,G 2,G 1,1,0,-1,1,0,0,-1,1,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,0,1,0,1,1,0,1,1,-1
"3,253",Clus 2,G 5,G 2,20,G 1,G 1,G 1,G 1,G 3,G 4,G 4,-1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,1,1,0,1,-1
"3,255",Clus 2,G 6,G 2,30,G 2,G 1,G 2,G 1,G 3,G 5,G 6,0,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,0,0,0,0,-1,1,1,-1,1,0,0,-1,1,0,0,0,-1,-1
"3,256",Clus 2,G 10,G 2,15,G 2,G 2,G 2,G 1,G 1,G 12,G 11,1,-1,0,1,0,0,-1,0,1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,1,1,-1,-1
"3,257",Clus 2,G 9,G 2,7,G 2,G 1,G 1,G 1,G 2,G 6,G 5,-1,0,0,1,0,0,1,1,1,0,0,0,0,-1,0,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,0,1,1,0,0
"3,259",Clus 1,G 9,G 2,20,G 2,G 2,G 2,G 1,G 1,G 5,G 2,0,-1,-1,0,0,0,-1,1,0,0,-1,0,0,1,0,-1,0,0,-1,1,1,0,0,0,1,1,0,1,1,1,1,-1
"3,260",Clus 4,G 9,G 1,10,G 2,G 2,G 2,G 1,G 3,G 6,G 1,-1,-1,0,0,0,0,-1,-1,0,-1,0,0,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,0,1,1,0,0,-1
"3,261",Clus 1,G 6,G 2,20,G 1,G 1,G 2,G 1,G 1,G 4,G 3,-1,-1,-1,0,0,0,1,0,0,-1,-1,1,0,0,0,1,0,0,-1,0,0,0,1,0,-1,-1,1,0,1,1,1,0
"3,263",Clus 2,G 9,G 1,15,G 2,G 1,G 2,G 1,G 4,G 5,G 4,0,-1,0,0,1,1,-1,1,0,0,-1,0,0,1,0,0,0,-1,-1,1,1,0,1,0,-1,0,0,0,-1,0,-1,0
"3,264",Clus 1,G 8,G 2,17,G 2,G 1,G 1,G 1,G 2,G 1,G 3,-1,-1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,-1,0,1,0,0,-1,-1,0,1,0,1,-1,0
"3,265",Clus 5,G 6,G 2,5,G 1,G 1,G 1,G 1,G 2,G 4,G 3,-1,-1,-1,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,0,0,-1,1,1,0,1,0,0,0,1,1,1,1,1,-1
